post_id,account,platform,content_type,category,post_date,day_of_week,hour_of_day,month,likes,comments,shares,views,followers,engagement_rate,hashtag_count,has_emoji,post_length
POST_0176,@user_046,Instagram,Text,Entertainment,2024-09-02 16:26:00,Monday,16,9,10812.0,1043.0,1391.0,15933,432166,3.065,18.0,True,523
POST_0177,@user_029,Facebook,Poll,Fashion,2024-08-26 21:33:00,Monday,21,8,2197.0,5215.0,,18581,67784,17.6605,28.0,True,538
POST_0178,@user_008,YouTube,Reel,Tech,2024-09-22 04:19:00,Sunday,4,9,2192.0,2871.0,2271.0,39183,85417,8.5861,10.0,True,1427
POST_0179,@user_017,TikTok,Text,Fashion,2024-04-10 20:35:00,Wednesday,20,4,,2585.0,5443.0,110781,66125,30.0749,20.0,False,2195
POST_0180,@user_038,Instagram,Reel,Food,2024-10-24 04:10:00,Thursday,4,10,12383.0,4005.0,607.0,33722,442228,3.843,29.0,True,126
POST_0181,@user_042,Instagram,Video,Fitness,2024-04-17 18:26:00,Wednesday,18,4,,159.0,55.0,4138,261615,0.714,28.0,False,1247
POST_0182,@user_020,YouTube,Image,Entertainment,2024-08-20 02:44:00,Tuesday,2,8,1459.0,1383.0,266.0,19734,83379,3.7276,14.0,False,1993
POST_0183,@user_039,YouTube,Image,Education,2024-03-14 10:55:00,Thursday,10,3,3678.0,2221.0,1345.0,92490,385432,1.8794,27.0,False,1643
POST_0184,@user_021,Twitter,Text,Fashion,2024-05-03 14:07:00,Friday,14,5,4193.0,4969.0,5813.0,20659,236217,6.3395,7.0,True,406
POST_0185,@user_040,Instagram,Text,Entertainment,2024-08-02 07:55:00,Friday,7,8,3618.0,1717.0,697.0,10592,426996,1.4127,10.0,False,787
POST_0186,@user_032,Twitter,Story,Business,2024-06-06 15:01:00,Thursday,15,6,1193.0,1258.0,3881.0,5040,496074,1.2764,12.0,False,996
POST_0187,@user_004,Twitter,Reel,Education,2024-01-26 09:31:00,Friday,9,1,4816.0,16473.0,13349.0,31704,463099,7.4796,26.0,False,1180
POST_0188,@user_028,TikTok,Video,Fashion,2024-03-09 08:46:00,Saturday,8,3,25063.0,4593.0,3557.0,147348,400980,8.283,12.0,False,195
POST_0189,@user_024,YouTube,Video,Travel,2024-10-10 09:04:00,Thursday,9,10,8594.0,3928.0,1471.0,109046,264875,5.2829,14.0,False,496
POST_0190,@user_024,Twitter,Video,Entertainment,2024-06-22 17:23:00,Saturday,17,6,2229.0,2818.0,6952.0,10643,104863,11.4425,19.0,False,2058
POST_0191,@user_009,Instagram,Video,Tech,2024-12-31 10:51:00,Tuesday,10,12,6394.0,2443.0,1288.0,47470,272779,3.7118,14.0,True,2121
POST_0192,@user_011,Twitter,Text,Education,2024-07-20 19:47:00,Saturday,19,7,1446.0,5891.0,12033.0,22995,311782,6.2127,10.0,False,1237
POST_0193,@user_022,YouTube,Video,Education,2024-12-10 03:26:00,Tuesday,3,12,8669.0,,1948.0,171257,161811,13.4923,25.0,True,1953
POST_0194,@user_047,Facebook,Poll,Travel,2024-01-27 18:30:00,Saturday,18,1,1355.0,1340.0,4892.0,3589,275348,2.7554,20.0,False,615
POST_0195,@user_013,Twitter,Video,Fashion,2024-01-10 14:20:00,Wednesday,14,1,3383.0,9766.0,15843.0,25166,79893,36.2885,13.0,True,1690
POST_0196,@user_048,TikTok,Reel,Business,2024-02-01 22:08:00,Thursday,22,2,28736.0,5814.0,7954.0,103627,109206,38.9209,17.0,False,1969
POST_0197,@user_012,TikTok,Story,Education,2024-08-23 17:21:00,Friday,17,8,13821.0,9128.0,16013.0,119105,186248,20.9194,21.0,False,1993
POST_0198,@user_036,Twitter,Image,Fitness,2024-06-01 07:19:00,Saturday,7,6,3513.0,8491.0,3523.0,16503,370071,4.1957,6.0,False,1308
POST_0199,@user_019,YouTube,Text,Fitness,2024-03-03 18:43:00,Sunday,18,3,10315.0,8305.0,1058.0,163345,199569,9.8602,28.0,False,1423
POST_0200,@user_019,Twitter,Text,Tech,2024-12-31 02:22:00,Tuesday,2,12,8802.0,8545.0,16239.0,34921,344418,9.7515,8.0,False,886
POST_0201,@user_036,Twitter,Reel,Fitness,2024-12-22 08:08:00,Sunday,8,12,1902.0,1051.0,3689.0,6812,323292,2.0545,23.0,True,1003
POST_0202,@user_041,Instagram,Poll,Travel,2024-04-29 01:06:00,Monday,1,4,9397.0,3916.0,3279.0,49162,173668,9.5539,22.0,False,421
POST_0203,@user_027,Twitter,Video,Food,2024-11-30 15:30:00,Saturday,15,11,2429.0,1628.0,10256.0,15096,396815,3.607,30.0,False,1325
POST_0204,@user_050,Facebook,Poll,Tech,2024-02-15 20:36:00,Thursday,20,2,1800.0,3365.0,7070.0,9235,281073,4.353,23.0,True,727
POST_0205,@user_026,YouTube,Image,Tech,2024-09-10 05:59:00,Tuesday,5,9,6236.0,3330.0,737.0,46272,460165,2.239,1.0,True,1232
POST_0206,@user_022,TikTok,Reel,Fashion,2024-05-25 14:41:00,Saturday,14,5,33533.0,1675.0,,117966,275393,16.4866,15.0,True,2075
POST_0207,@user_008,YouTube,Text,Travel,2024-06-18 05:46:00,Tuesday,5,6,9115.0,9723.0,3177.0,73716,340388,6.4676,8.0,True,67
POST_0208,@user_012,Facebook,Text,Travel,2024-11-08 20:57:00,Friday,20,11,8107.0,3346.0,4134.0,14418,434080,3.5908,13.0,False,365
POST_0209,@user_012,YouTube,Poll,Fashion,2024-03-12 15:20:00,Tuesday,15,3,2499.0,,2338.0,45636,4080,162.7941,8.0,False,974
POST_0210,@user_020,YouTube,Text,Education,2024-10-25 23:36:00,Friday,23,10,674.0,244.0,240.0,5448,137629,0.8414,,False,977
POST_0211,@user_030,Instagram,Poll,Fashion,2024-06-06 05:25:00,Thursday,5,6,4436.0,4368.0,1097.0,61270,484473,2.0437,28.0,False,490
POST_0212,@user_015,Facebook,Text,Travel,2024-03-09 15:09:00,Saturday,15,3,3661.0,3528.0,2706.0,28630,392528,2.5208,19.0,False,1713
POST_0213,@user_049,TikTok,Story,Travel,2024-05-06 21:48:00,Monday,21,5,,7129.0,4472.0,199192,458274,8.2531,25.0,True,2162
POST_0214,@user_005,YouTube,Reel,Education,2024-10-15 03:03:00,Tuesday,3,10,6327.0,11330.0,2610.0,64671,473873,4.2769,16.0,True,623
POST_0215,@user_008,Twitter,Text,Business,2024-12-14 06:45:00,Saturday,6,12,2795.0,9833.0,17801.0,12317,256786,11.8499,2.0,False,237
POST_0216,@user_030,YouTube,Image,Entertainment,2024-10-15 01:35:00,Tuesday,1,10,11958.0,5713.0,4446.0,85919,353224,6.2615,25.0,False,99
POST_0217,@user_048,YouTube,Text,Tech,2024-04-21 18:04:00,Sunday,18,4,919.0,805.0,225.0,6510,222639,0.8754,11.0,True,256
POST_0218,@user_019,Instagram,Story,Tech,2024-07-28 05:49:00,Sunday,5,7,5376.0,1662.0,527.0,7554,402014,1.8818,20.0,False,1543
POST_0219,@user_025,YouTube,Story,Entertainment,2024-02-11 21:42:00,Sunday,21,2,12114.0,6186.0,1109.0,58706,70224,27.6387,20.0,False,495
POST_0220,@user_034,Twitter,Reel,Entertainment,2024-03-06 23:14:00,Wednesday,23,3,247.0,329.0,95.0,483,396955,0.169,0.0,False,1906
POST_0221,@user_015,TikTok,Story,Entertainment,2024-05-06 14:22:00,Monday,14,5,4613.0,2150.0,903.0,19405,145019,5.2862,6.0,True,141
POST_0222,@user_016,YouTube,Reel,Tech,2024-04-15 02:06:00,Monday,2,4,15638.0,4228.0,6826.0,77562,18103,147.4452,14.0,True,1012
POST_0223,@user_015,Instagram,Story,Business,2024-10-03 06:48:00,Thursday,6,10,785.0,298.0,421.0,7456,73971,2.0332,16.0,False,969
POST_0224,@user_016,TikTok,Text,Education,2024-06-03 04:42:00,Monday,4,6,33043.0,4697.0,17161.0,79531,116390,47.1699,13.0,False,1137
POST_0225,@user_041,Instagram,Reel,Food,2024-12-13 13:35:00,Friday,13,12,9037.0,,464.0,16748,25080,59.701,11.0,False,2158
POST_0226,@user_027,Facebook,Poll,Entertainment,2024-03-17 09:24:00,Sunday,9,3,1764.0,545.0,1691.0,8027,396031,1.01,17.0,False,997
POST_0227,@user_030,Twitter,Text,Food,2024-01-30 17:26:00,Tuesday,17,1,4716.0,11512.0,17609.0,16627,292678,11.5612,16.0,True,1600
POST_0228,@user_022,Twitter,Text,Travel,2024-11-27 02:59:00,Wednesday,2,11,3855.0,6580.0,14332.0,15682,444641,5.5701,,True,790
POST_0229,@user_044,Instagram,Text,Entertainment,2024-11-05 19:02:00,Tuesday,19,11,2433.0,508.0,415.0,5730,99151,3.3847,,True,1973
POST_0230,@user_001,Twitter,Text,Fitness,2024-04-18 06:47:00,Thursday,6,4,1155.0,3655.0,5011.0,3311,392079,2.5049,24.0,False,1003
POST_0231,@user_026,TikTok,Poll,Travel,2024-05-02 17:20:00,Thursday,17,5,18931.0,2991.0,12255.0,101542,200076,17.082,14.0,False,1273
POST_0232,@user_030,Facebook,Text,Business,2024-02-20 23:30:00,Tuesday,23,2,4412.0,908.0,3722.0,12933,479872,1.8843,6.0,False,1291
POST_0233,@user_048,YouTube,Video,Travel,2024-03-15 00:16:00,Friday,0,3,12276.0,4772.0,2088.0,160812,490582,3.9007,18.0,False,1219
POST_0234,@user_015,Twitter,Image,Education,2024-07-13 18:53:00,Saturday,18,7,5216.0,4600.0,3226.0,8829,262277,4.9726,17.0,False,1064
POST_0235,@user_030,YouTube,Poll,Business,2024-03-27 23:50:00,Wednesday,23,3,2403.0,7483.0,1229.0,78948,89243,12.4548,4.0,False,763
POST_0236,@user_034,TikTok,Poll,Tech,2024-01-18 02:52:00,Thursday,2,1,1823.0,674.0,1910.0,21465,401233,1.0984,0.0,False,573
POST_0237,@user_001,Twitter,Video,Food,2024-04-21 16:29:00,Sunday,16,4,2881.0,1998.0,4227.0,29044,32193,28.2857,19.0,False,2008
POST_0238,@user_001,Instagram,Video,Entertainment,2024-01-09 16:46:00,Tuesday,16,1,10564.0,2248.0,1505.0,25804,281381,5.0881,9.0,True,2067
POST_0239,@user_007,YouTube,Image,Fashion,2024-09-25 04:15:00,Wednesday,4,9,2133.0,4192.0,1594.0,33875,325443,2.4333,16.0,False,1461
POST_0240,@user_024,Facebook,Story,Fashion,2024-07-26 14:36:00,Friday,14,7,3860.0,774.0,2089.0,12401,366052,1.8366,7.0,False,340
POST_0241,@user_025,Instagram,Video,Entertainment,2024-07-12 17:30:00,Friday,17,7,744.0,538.0,179.0,4288,334339,0.437,0.0,True,348
POST_0242,@user_037,YouTube,Story,Education,2024-02-18 16:58:00,Sunday,16,2,724.0,560.0,669.0,7843,120963,1.6145,6.0,False,1120
POST_0243,@user_035,Instagram,Video,Fitness,2024-10-15 21:02:00,Tuesday,21,10,,1272.0,1094.0,22345,487441,1.5364,27.0,False,74
POST_0244,@user_049,Twitter,Reel,Food,2024-12-30 12:59:00,Monday,12,12,1434.0,908.0,560.0,2991,157407,1.8436,5.0,True,1603
POST_0245,@user_049,TikTok,Text,Entertainment,2024-03-12 22:46:00,Tuesday,22,3,4389.0,335.0,2271.0,25134,263059,2.6591,23.0,False,229
POST_0246,@user_005,Instagram,Story,Travel,2024-06-23 19:49:00,Sunday,19,6,11635.0,5801.0,975.0,19426,208486,8.8308,24.0,False,131
POST_0247,@user_015,Facebook,Story,Business,2024-07-01 17:24:00,Monday,17,7,8538.0,3794.0,,14944,97880,23.2938,,False,361
POST_0248,@user_046,TikTok,Text,Travel,2024-02-07 02:17:00,Wednesday,2,2,4736.0,2500.0,6254.0,51504,199729,6.7542,22.0,True,1605
POST_0249,@user_006,Facebook,Text,Fashion,2024-01-03 09:28:00,Wednesday,9,1,3819.0,3612.0,5180.0,6246,399664,3.1554,8.0,True,552
POST_0250,@user_029,Instagram,Image,Entertainment,2024-10-12 17:32:00,Saturday,17,10,16071.0,,3287.0,28747,54655,37.9636,0.0,True,1459
POST_0251,@user_025,TikTok,Video,Education,2024-01-07 09:26:00,Sunday,9,1,9978.0,4374.0,16247.0,128710,409009,7.4813,2.0,True,2144
POST_0252,@user_011,Twitter,Poll,Entertainment,2024-03-12 08:19:00,Tuesday,8,3,4855.0,5920.0,9969.0,20207,259038,8.0081,4.0,True,694
POST_0253,@user_020,YouTube,Text,Entertainment,2024-09-04 02:23:00,Wednesday,2,9,,,1292.0,85587,495544,1.5908,7.0,False,810
POST_0254,@user_020,YouTube,Video,Food,2024-01-04 12:21:00,Thursday,12,1,11505.0,1730.0,4721.0,120796,422067,4.2543,27.0,False,1813
POST_0255,@user_020,Facebook,Story,Food,2024-06-13 19:44:00,Thursday,19,6,1803.0,2010.0,6449.0,2972,251639,4.0781,10.0,True,1641
POST_0256,@user_037,Facebook,Text,Business,2024-05-04 10:24:00,Saturday,10,5,5448.0,,8931.0,17553,428578,3.772,25.0,False,1505
POST_0257,@user_038,Instagram,Reel,Travel,2024-10-06 05:43:00,Sunday,5,10,22003.0,3726.0,4034.0,60497,14611,203.7027,30.0,False,868
POST_0258,@user_027,YouTube,Text,Fashion,2024-12-10 15:08:00,Tuesday,15,12,4404.0,5972.0,687.0,69868,127388,8.6845,8.0,True,1743
POST_0259,@user_039,YouTube,Video,Business,2024-09-02 18:25:00,Monday,18,9,6446.0,3229.0,1515.0,135569,266110,4.205,29.0,False,160
POST_0260,@user_007,Facebook,Poll,Fashion,2024-05-07 21:42:00,Tuesday,21,5,4258.0,4172.0,1910.0,10202,87709,11.789,20.0,True,1646
POST_0261,@user_001,Facebook,Story,Fashion,2024-02-20 08:14:00,Tuesday,8,2,8115.0,6364.0,6627.0,22508,392066,5.3833,16.0,True,1835
POST_0262,@user_050,Facebook,Story,Business,2024-12-13 18:44:00,Friday,18,12,11447.0,5138.0,5201.0,6913,79533,27.3924,11.0,True,1987
POST_0263,@user_006,Instagram,Text,Entertainment,2024-02-29 23:09:00,Thursday,23,2,13230.0,784.0,2619.0,27602,164020,10.1408,10.0,False,857
POST_0264,@user_031,TikTok,Story,Education,2024-02-19 14:46:00,Monday,14,2,,6842.0,21273.0,91452,167700,35.6553,2.0,False,193
POST_0265,@user_042,Instagram,Video,Education,2024-02-25 21:51:00,Sunday,21,2,5883.0,1044.0,769.0,15226,488047,1.5769,23.0,True,2123
POST_0266,@user_022,Twitter,Reel,Food,2024-10-13 13:29:00,Sunday,13,10,,,9492.0,10678,418753,5.0349,12.0,True,773
POST_0267,@user_048,YouTube,Story,Tech,2024-11-10 06:28:00,Sunday,6,11,9971.0,10444.0,,57110,225709,10.4263,12.0,True,889
POST_0268,@user_037,Twitter,Text,Fashion,2024-02-22 17:11:00,Thursday,17,2,3743.0,4525.0,6811.0,11977,171409,8.7971,6.0,False,476
POST_0269,@user_034,Facebook,Poll,Business,2024-11-23 10:38:00,Saturday,10,11,2301.0,1072.0,12986.0,13350,321001,5.0962,12.0,True,1435
POST_0270,@user_044,Facebook,Story,Food,2024-12-27 09:58:00,Friday,9,12,7511.0,6510.0,5850.0,35523,44934,44.2226,21.0,True,1292
POST_0271,@user_008,Instagram,Image,Fitness,2024-04-03 11:44:00,Wednesday,11,4,5214.0,436.0,598.0,17045,268319,2.3286,12.0,False,574
POST_0272,@user_012,TikTok,Story,Entertainment,2024-09-06 20:34:00,Friday,20,9,12703.0,1824.0,5546.0,25338,291434,6.8877,5.0,False,1193
POST_0273,@user_029,Twitter,Image,Education,2024-11-13 01:55:00,Wednesday,1,11,7548.0,3938.0,17305.0,21886,499539,5.7635,0.0,False,569
POST_0274,@user_027,Twitter,Story,Business,2024-12-16 15:26:00,Monday,15,12,6409.0,7987.0,6895.0,12748,256719,8.2935,5.0,True,136
POST_0275,@user_018,Twitter,Text,Tech,2024-04-25 17:18:00,Thursday,17,4,1389.0,1712.0,7104.0,7091,409832,2.49,14.0,False,2102
POST_0276,@user_018,Instagram,Reel,Fashion,2024-10-05 11:34:00,Saturday,11,10,541.0,617.0,393.0,6218,398961,0.3888,23.0,False,905
POST_0277,@user_020,YouTube,Video,Travel,2024-01-17 14:16:00,Wednesday,14,1,11036.0,2485.0,2698.0,95339,452540,3.584,26.0,True,1808
POST_0278,@user_048,Instagram,Image,Travel,2024-10-28 22:22:00,Monday,22,10,13649.0,1531.0,3009.0,20535,87522,20.7822,19.0,True,856
POST_0279,@user_035,Twitter,Video,Education,2024-05-23 19:34:00,Thursday,19,5,1401.0,3269.0,5622.0,9821,170187,6.0475,22.0,False,1195
POST_0280,@user_009,TikTok,Text,Fashion,2024-07-29 01:17:00,Monday,1,7,,2209.0,2162.0,17290,368249,1.9261,27.0,True,1032
POST_0281,@user_016,Twitter,Poll,Education,2024-12-12 12:31:00,Thursday,12,12,2878.0,4382.0,6642.0,10713,303237,4.5845,20.0,False,1706
POST_0282,@user_041,YouTube,Story,Fashion,2024-02-17 12:32:00,Saturday,12,2,6460.0,4019.0,848.0,50126,364724,3.1056,29.0,False,1872
POST_0283,@user_050,YouTube,Text,Tech,2024-02-17 23:29:00,Saturday,23,2,5667.0,3138.0,4557.0,72415,446200,2.9946,2.0,False,902
POST_0284,@user_018,YouTube,Image,Business,2024-06-14 09:21:00,Friday,9,6,4551.0,4332.0,6553.0,47829,303503,5.0859,4.0,False,1417
POST_0285,@user_041,Instagram,Video,Fashion,2024-08-23 00:07:00,Friday,0,8,6140.0,1162.0,742.0,14091,231860,3.4693,14.0,True,1762
POST_0286,@user_042,Twitter,Poll,Food,2024-06-03 05:55:00,Monday,5,6,5038.0,3852.0,9988.0,15296,49437,38.186,20.0,False,1035
POST_0287,@user_004,Instagram,Text,Food,2024-07-21 20:19:00,Sunday,20,7,4173.0,2612.0,1650.0,21999,225540,3.7399,20.0,True,399
POST_0288,@user_005,Instagram,Image,Business,2024-03-08 18:14:00,Friday,18,3,,5577.0,3211.0,56807,357006,7.8318,14.0,True,43
POST_0289,@user_045,Facebook,Video,Entertainment,2024-03-08 15:04:00,Friday,15,3,4491.0,2607.0,5188.0,11882,201338,6.1022,2.0,True,432
POST_0290,@user_009,Facebook,Text,Fitness,2024-07-14 04:41:00,Sunday,4,7,1245.0,2059.0,,2127,36367,21.4425,16.0,True,682
POST_0291,@user_041,YouTube,Text,Travel,2024-03-18 13:39:00,Monday,13,3,12019.0,2755.0,2991.0,118394,451368,3.9358,6.0,True,421
POST_0292,@user_023,Twitter,Video,Entertainment,2024-08-07 10:50:00,Wednesday,10,8,1022.0,,6341.0,7544,130411,8.5614,,True,1026
POST_0293,@user_050,TikTok,Reel,Fitness,2024-12-19 00:54:00,Thursday,0,12,4614.0,2253.0,9433.0,126615,108212,15.063,16.0,True,1614
POST_0294,@user_016,Facebook,Poll,Tech,2024-09-10 12:07:00,Tuesday,12,9,4389.0,1430.0,5563.0,9830,262425,4.3372,20.0,True,2173
POST_0295,@user_009,Instagram,Text,Education,2024-07-17 18:26:00,Wednesday,18,7,12741.0,1139.0,2427.0,29368,286948,5.6829,21.0,True,1939
POST_0296,@user_001,Instagram,Video,Fashion,2024-05-14 06:02:00,Tuesday,6,5,2886.0,386.0,398.0,8439,497881,0.7371,25.0,False,2085
POST_0297,@user_028,Facebook,Poll,Entertainment,2024-12-25 12:05:00,Wednesday,12,12,3802.0,7667.0,12929.0,8572,282386,8.6399,19.0,True,1146
POST_0298,@user_033,Instagram,Text,Fashion,2024-04-14 04:34:00,Sunday,4,4,6117.0,3025.0,445.0,27721,205355,4.6685,,True,1280
POST_0299,@user_004,YouTube,Poll,Travel,2024-05-05 02:59:00,Sunday,2,5,,,1033.0,131318,61310,23.3763,14.0,True,1276
POST_0300,@user_046,Twitter,Video,Tech,2024-03-11 22:00:00,Monday,22,3,3528.0,5056.0,6702.0,4384,260763,5.862,30.0,False,2152
POST_0301,@user_011,TikTok,Poll,Fitness,2024-07-09 04:47:00,Tuesday,4,7,16240.0,930.0,1545.0,52795,384769,4.864,28.0,True,130
POST_0302,@user_034,Facebook,Story,Fitness,2024-02-02 08:45:00,Friday,8,2,8549.0,7020.0,13793.0,20138,329507,8.9109,2.0,False,1874
POST_0303,@user_032,TikTok,Text,Tech,2024-10-17 05:23:00,Thursday,5,10,5087.0,2990.0,3758.0,38941,134254,8.8154,24.0,True,482
POST_0304,@user_003,Twitter,Poll,Tech,2024-01-07 07:02:00,Sunday,7,1,3279.0,11830.0,17227.0,14929,191328,16.9008,12.0,True,743
POST_0305,@user_015,Instagram,Reel,Entertainment,2024-06-13 07:26:00,Thursday,7,6,,2873.0,1874.0,17079,142717,5.8598,26.0,True,1537
POST_0306,@user_012,Instagram,Reel,Tech,2024-04-24 16:02:00,Wednesday,16,4,16254.0,1425.0,1655.0,48470,36637,52.7718,28.0,False,1166
POST_0307,@user_036,Facebook,Text,Fashion,2024-08-21 00:23:00,Wednesday,0,8,2801.0,2192.0,3192.0,5482,153379,5.3365,18.0,False,1003
POST_0308,@user_050,YouTube,Text,Business,2024-04-10 23:57:00,Wednesday,23,4,16943.0,6275.0,8281.0,70296,399211,7.8903,25.0,True,626
POST_0309,@user_015,Instagram,Story,Tech,2024-10-04 11:40:00,Friday,11,10,329.0,49.0,122.0,1321,499092,0.1002,10.0,True,1551
POST_0310,@user_034,Facebook,Video,Travel,2024-05-01 13:31:00,Wednesday,13,5,1577.0,595.0,2292.0,1541,75144,5.9406,22.0,False,391
POST_0311,@user_045,Instagram,Image,Entertainment,2024-07-09 14:47:00,Tuesday,14,7,3557.0,931.0,631.0,10444,304991,1.6784,3.0,True,1625
POST_0312,@user_028,Instagram,Reel,Tech,2024-12-05 04:15:00,Thursday,4,12,10065.0,2467.0,542.0,8438,137334,9.5199,27.0,False,1619
POST_0313,@user_018,Facebook,Text,Business,2024-04-29 02:12:00,Monday,2,4,,1488.0,3970.0,5332,409411,2.167,24.0,True,646
POST_0314,@user_030,Instagram,Image,Business,2024-06-09 13:07:00,Sunday,13,6,6596.0,1752.0,3219.0,36654,188345,6.1414,30.0,True,1861
POST_0315,@user_008,Facebook,Story,Fitness,2024-02-16 05:51:00,Friday,5,2,2802.0,2688.0,1635.0,12938,433764,1.6426,22.0,True,890
POST_0316,@user_046,Facebook,Image,Fashion,2024-05-07 11:25:00,Tuesday,11,5,5363.0,6443.0,6533.0,18220,26164,70.0925,21.0,False,1075
POST_0317,@user_029,Twitter,Video,Entertainment,2024-10-11 23:35:00,Friday,23,10,1122.0,1754.0,5835.0,12531,50163,17.3654,14.0,True,582
POST_0318,@user_050,Instagram,Video,Tech,2024-04-23 04:12:00,Tuesday,4,4,11495.0,1994.0,2452.0,45039,195660,8.1473,,True,1070
POST_0319,@user_013,Instagram,Video,Fashion,2024-11-26 14:51:00,Tuesday,14,11,4757.0,332.0,,4919,48723,11.7049,28.0,False,511
POST_0320,@user_011,Instagram,Story,Tech,2024-10-20 13:52:00,Sunday,13,10,6563.0,4749.0,761.0,29970,260613,4.6325,0.0,False,1757
POST_0321,@user_012,Twitter,Text,Travel,2024-05-20 08:28:00,Monday,8,5,2286.0,3565.0,4770.0,2736,18666,56.9002,19.0,True,1218
POST_0322,@user_004,YouTube,Story,Business,2024-02-14 08:24:00,Wednesday,8,2,2116.0,1976.0,438.0,23525,220299,2.0563,,True,89
POST_0323,@user_031,YouTube,Poll,Education,2024-10-05 15:22:00,Saturday,15,10,4021.0,2966.0,4328.0,57964,263898,4.2876,10.0,False,1117
POST_0324,@user_039,Twitter,Video,Education,2024-04-22 00:57:00,Monday,0,4,3925.0,,11820.0,8646,31218,70.9559,25.0,False,2178
POST_0325,@user_011,Facebook,Reel,Travel,2024-02-21 07:42:00,Wednesday,7,2,2079.0,947.0,5584.0,11908,140236,6.1397,17.0,True,908
POST_0326,@user_012,TikTok,Story,Education,2024-03-31 07:37:00,Sunday,7,3,5331.0,5532.0,2223.0,85618,423186,3.0923,23.0,False,125
POST_0327,@user_037,Facebook,Reel,Food,2024-04-06 15:34:00,Saturday,15,4,6055.0,4226.0,7815.0,16602,92542,19.5544,15.0,True,379
POST_0328,@user_002,Instagram,Image,Travel,2024-09-26 15:00:00,Thursday,15,9,6641.0,3430.0,484.0,38699,481741,2.191,19.0,True,544
POST_0329,@user_021,Facebook,Poll,Food,2024-01-31 00:09:00,Wednesday,0,1,9389.0,7484.0,9949.0,26297,369963,7.2499,29.0,True,464
POST_0330,@user_024,TikTok,Text,Fashion,2024-12-26 21:25:00,Thursday,21,12,26630.0,8216.0,4759.0,60829,53469,74.071,10.0,False,1331
POST_0331,@user_041,Twitter,Image,Entertainment,2024-09-06 20:20:00,Friday,20,9,1518.0,1647.0,8104.0,5731,371267,3.0353,30.0,False,924
POST_0332,@user_020,TikTok,Image,Entertainment,2024-12-18 09:08:00,Wednesday,9,12,13343.0,1502.0,2298.0,64669,382617,4.4805,0.0,False,142
POST_0333,@user_040,Twitter,Reel,Education,2024-04-23 20:36:00,Tuesday,20,4,1730.0,1994.0,3426.0,7381,491594,1.4545,15.0,True,1366
POST_0334,@user_021,Instagram,Image,Education,2024-03-26 20:56:00,Tuesday,20,3,1580.0,1185.0,807.0,8924,431287,0.8282,22.0,False,1839
POST_0335,@user_016,Instagram,Text,Travel,2024-12-20 02:22:00,Friday,2,12,3959.0,2325.0,363.0,7415,413125,1.609,3.0,True,207
POST_0336,@user_011,YouTube,Story,Entertainment,2024-07-30 15:56:00,Tuesday,15,7,4876.0,4773.0,5644.0,100124,184646,8.2823,17.0,False,425
POST_0337,@user_011,YouTube,Reel,Travel,2024-08-19 02:51:00,Monday,2,8,1110.0,524.0,306.0,7412,155117,1.2507,0.0,False,1079
POST_0338,@user_011,Instagram,Video,Education,2024-07-11 05:46:00,Thursday,5,7,3534.0,205.0,628.0,7100,287309,1.52,30.0,True,1394
POST_0339,@user_046,TikTok,Reel,Business,2024-01-16 13:41:00,Tuesday,13,1,6994.0,2416.0,4371.0,65203,318909,4.3213,28.0,False,653
POST_0340,@user_014,Instagram,Video,Education,2024-04-07 13:44:00,Sunday,13,4,21352.0,3460.0,1619.0,46891,379055,6.9729,29.0,False,1163
POST_0341,@user_004,Facebook,Image,Fashion,2024-07-20 18:35:00,Saturday,18,7,11496.0,2538.0,10890.0,21797,81025,30.7609,1.0,False,25
POST_0342,@user_043,YouTube,Video,Fitness,2024-11-16 19:30:00,Saturday,19,11,5117.0,1294.0,2582.0,64349,51349,17.5135,0.0,True,709
POST_0343,@user_008,Facebook,Video,Business,2024-06-06 12:30:00,Thursday,12,6,4234.0,2694.0,16001.0,10617,469673,4.8819,21.0,False,383
POST_0344,@user_024,TikTok,Story,Food,2024-07-14 11:11:00,Sunday,11,7,28997.0,4674.0,6774.0,168157,23892,169.2826,8.0,False,1914
POST_0345,@user_037,Facebook,Image,Fitness,2024-02-01 04:48:00,Thursday,4,2,1488.0,956.0,1510.0,4511,45435,8.7025,21.0,False,1705
POST_0346,@user_025,TikTok,Image,Tech,2024-09-24 13:34:00,Tuesday,13,9,11546.0,4244.0,21723.0,81077,300767,12.4724,,True,1960
